Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
heisenberg,"Family Business: Season 3: ""Boukha For Everyone""",Apple iPhone XR,2023-02-24 22:37:09,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1052,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1034093,""mediaOffsetMs"":1032001},{""eventType"":""stopped"",""sessionOffsetMs"":2086653,""mediaOffsetMs"":1032001}]"
heisenberg,"Family Business: Season 3: ""Mazel Tov""",Apple iPhone XR,2023-02-24 19:53:34,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1099000},{""eventType"":""playing"",""sessionOffsetMs"":1169,""mediaOffsetMs"":1099000},{""eventType"":""paused"",""sessionOffsetMs"":790692,""mediaOffsetMs"":1888001},{""eventType"":""playing"",""sessionOffsetMs"":791597,""mediaOffsetMs"":1888001},{""eventType"":""paused"",""sessionOffsetMs"":878193,""mediaOffsetMs"":1975000},{""eventType"":""reposition"",""sessionOffsetMs"":878193,""mediaOffsetMs"":1985001},{""eventType"":""playing"",""sessionOffsetMs"":878445,""mediaOffsetMs"":1985001},{""eventType"":""paused"",""sessionOffsetMs"":879148,""mediaOffsetMs"":1985000},{""eventType"":""reposition"",""sessionOffsetMs"":879148,""mediaOffsetMs"":1995000},{""eventType"":""playing"",""sessionOffsetMs"":879398,""mediaOffsetMs"":1995000},{""eventType"":""paused"",""sessionOffsetMs"":880470,""mediaOffsetMs"":1995000},{""eventType"":""reposition"",""sessionOffsetMs"":880470,""mediaOffsetMs"":2005000},{""eventType"":""playing"",""sessionOffsetMs"":880722,""mediaOffsetMs"":2005000},{""eventType"":""paused"",""sessionOffsetMs"":882437,""mediaOffsetMs"":2006000},{""eventType"":""reposition"",""sessionOffsetMs"":882437,""mediaOffsetMs"":2016001},{""eventType"":""playing"",""sessionOffsetMs"":882749,""mediaOffsetMs"":2016001},{""eventType"":""paused"",""sessionOffsetMs"":893195,""mediaOffsetMs"":2026000},{""eventType"":""reposition"",""sessionOffsetMs"":893195,""mediaOffsetMs"":2036001},{""eventType"":""playing"",""sessionOffsetMs"":893424,""mediaOffsetMs"":2036001},{""eventType"":""paused"",""sessionOffsetMs"":897000,""mediaOffsetMs"":2039000},{""eventType"":""stopped"",""sessionOffsetMs"":897821,""mediaOffsetMs"":2039388}]"
heisenberg,"Family Business: Season 3: ""Mazel Tov""",Apple iPhone XR,2023-02-24 19:27:34,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":621000},{""eventType"":""playing"",""sessionOffsetMs"":784,""mediaOffsetMs"":621000},{""eventType"":""paused"",""sessionOffsetMs"":479472,""mediaOffsetMs"":1099001},{""eventType"":""stopped"",""sessionOffsetMs"":1551785,""mediaOffsetMs"":1099471}]"
heisenberg,"Family Business: Season 3: ""Boukha For Everyone""",Apple iPhone XR,2023-02-24 19:27:21,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1114,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4017,""mediaOffsetMs"":2000},{""eventType"":""reposition"",""sessionOffsetMs"":4246,""mediaOffsetMs"":791555},{""eventType"":""playing"",""sessionOffsetMs"":4456,""mediaOffsetMs"":791555},{""eventType"":""stopped"",""sessionOffsetMs"":6471,""mediaOffsetMs"":793343}]"
heisenberg,"Family Business: Season 3: ""Mazel Tov""",Apple iPhone XR,2023-02-24 18:55:59,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1036,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":271285,""mediaOffsetMs"":269001},{""eventType"":""playing"",""sessionOffsetMs"":418666,""mediaOffsetMs"":269001},{""eventType"":""paused"",""sessionOffsetMs"":771098,""mediaOffsetMs"":621000},{""eventType"":""stopped"",""sessionOffsetMs"":1874460,""mediaOffsetMs"":621149}]"
heisenberg,"Family Business: Season 3: ""As If By Magic""",Apple iPhone XR,2023-02-24 18:24:50,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":887,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4333,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":4333,""mediaOffsetMs"":13001},{""eventType"":""playing"",""sessionOffsetMs"":4580,""mediaOffsetMs"":13001},{""eventType"":""paused"",""sessionOffsetMs"":60652,""mediaOffsetMs"":68000},{""eventType"":""reposition"",""sessionOffsetMs"":60652,""mediaOffsetMs"":78001},{""eventType"":""playing"",""sessionOffsetMs"":60900,""mediaOffsetMs"":78001},{""eventType"":""stopped"",""sessionOffsetMs"":1863397,""mediaOffsetMs"":1880265}]"
heisenberg,"Family Business: Season 3: ""Boukha For Everyone""",Apple iPhone XR,2023-02-24 18:10:26,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1032000},{""eventType"":""playing"",""sessionOffsetMs"":1126,""mediaOffsetMs"":1032000},{""eventType"":""stopped"",""sessionOffsetMs"":859766,""mediaOffsetMs"":1890149}]"
heisenberg,"Family Business: Season 3: ""Boukha For Everyone""",Apple iPhone XR,2023-02-24 15:48:19,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":833,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2303,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":12365,""mediaOffsetMs"":1001}]"
heisenberg,"Family Business: Season 3: ""The Ten Commandments""",Apple iPhone XR,2023-02-24 15:08:46,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":822,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6507,""mediaOffsetMs"":5001},{""eventType"":""playing"",""sessionOffsetMs"":100168,""mediaOffsetMs"":5001},{""eventType"":""paused"",""sessionOffsetMs"":1468034,""mediaOffsetMs"":1373000},{""eventType"":""reposition"",""sessionOffsetMs"":1468034,""mediaOffsetMs"":1363001},{""eventType"":""playing"",""sessionOffsetMs"":1468274,""mediaOffsetMs"":1363001},{""eventType"":""stopped"",""sessionOffsetMs"":2367527,""mediaOffsetMs"":2262214}]"
heisenberg,"Family Business: Season 3: ""North-facing""",Apple iPhone XR,2023-02-24 15:07:18,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1089,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3381,""mediaOffsetMs"":2002},{""eventType"":""stopped"",""sessionOffsetMs"":4216,""mediaOffsetMs"":2079}]"
heisenberg,"Family Business: Season 3: ""Showtime""",Apple iPhone XR,2023-02-24 14:47:06,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2016000},{""eventType"":""playing"",""sessionOffsetMs"":1092,""mediaOffsetMs"":2016000},{""eventType"":""paused"",""sessionOffsetMs"":44884,""mediaOffsetMs"":2060001},{""eventType"":""playing"",""sessionOffsetMs"":437228,""mediaOffsetMs"":2060001},{""eventType"":""paused"",""sessionOffsetMs"":539631,""mediaOffsetMs"":2162001},{""eventType"":""playing"",""sessionOffsetMs"":1199611,""mediaOffsetMs"":2162001},{""eventType"":""paused"",""sessionOffsetMs"":1206029,""mediaOffsetMs"":2168001},{""eventType"":""playing"",""sessionOffsetMs"":1234271,""mediaOffsetMs"":2168001},{""eventType"":""stopped"",""sessionOffsetMs"":1298775,""mediaOffsetMs"":2232856}]"
heisenberg,"Family Business: Season 3: ""Showtime""",Apple iPhone XR,2023-02-24 13:16:52,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":992000},{""eventType"":""playing"",""sessionOffsetMs"":1632,""mediaOffsetMs"":992000},{""eventType"":""paused"",""sessionOffsetMs"":86522,""mediaOffsetMs"":1076001},{""eventType"":""playing"",""sessionOffsetMs"":90187,""mediaOffsetMs"":1076001},{""eventType"":""paused"",""sessionOffsetMs"":674243,""mediaOffsetMs"":1660001},{""eventType"":""playing"",""sessionOffsetMs"":738068,""mediaOffsetMs"":1660001},{""eventType"":""paused"",""sessionOffsetMs"":1094127,""mediaOffsetMs"":2016001},{""eventType"":""stopped"",""sessionOffsetMs"":5407262,""mediaOffsetMs"":2016704}]"
heisenberg,"Family Business: Season 3: ""Showtime""",Apple iPhone XR,2023-02-23 18:40:27,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":795,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":993418,""mediaOffsetMs"":992001},{""eventType"":""stopped"",""sessionOffsetMs"":1020858,""mediaOffsetMs"":992001}]"
heisenberg,"Family Business: Season 3: ""North-facing""",Apple iPhone XR,2023-02-23 18:38:37,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1836000},{""eventType"":""playing"",""sessionOffsetMs"":1119,""mediaOffsetMs"":1836000},{""eventType"":""stopped"",""sessionOffsetMs"":104128,""mediaOffsetMs"":1939335}]"
heisenberg,"Family Business: Season 3: ""North-facing""",Apple iPhone XR,2023-02-23 17:47:20,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":622000},{""eventType"":""playing"",""sessionOffsetMs"":1127,""mediaOffsetMs"":622000},{""eventType"":""paused"",""sessionOffsetMs"":1216249,""mediaOffsetMs"":1836001},{""eventType"":""stopped"",""sessionOffsetMs"":3069846,""mediaOffsetMs"":1836681}]"
heisenberg,"Family Business: Season 3: ""North-facing""",Apple iPhone XR,2023-02-23 17:10:02,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1201,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4309,""mediaOffsetMs"":2000},{""eventType"":""reposition"",""sessionOffsetMs"":4309,""mediaOffsetMs"":12001},{""eventType"":""playing"",""sessionOffsetMs"":4551,""mediaOffsetMs"":12001},{""eventType"":""paused"",""sessionOffsetMs"":13735,""mediaOffsetMs"":21001},{""eventType"":""playing"",""sessionOffsetMs"":132069,""mediaOffsetMs"":21001},{""eventType"":""paused"",""sessionOffsetMs"":244322,""mediaOffsetMs"":132000},{""eventType"":""reposition"",""sessionOffsetMs"":244322,""mediaOffsetMs"":142001},{""eventType"":""playing"",""sessionOffsetMs"":244586,""mediaOffsetMs"":142001},{""eventType"":""paused"",""sessionOffsetMs"":725006,""mediaOffsetMs"":622001},{""eventType"":""stopped"",""sessionOffsetMs"":1764546,""mediaOffsetMs"":622001}]"
heisenberg,"Family Business: Season 2: ""Burrata""",Apple iPhone XR,2023-02-23 15:37:06,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":285000},{""eventType"":""playing"",""sessionOffsetMs"":1194,""mediaOffsetMs"":285000},{""eventType"":""paused"",""sessionOffsetMs"":41902,""mediaOffsetMs"":325000},{""eventType"":""reposition"",""sessionOffsetMs"":41902,""mediaOffsetMs"":315001},{""eventType"":""playing"",""sessionOffsetMs"":42154,""mediaOffsetMs"":315001},{""eventType"":""paused"",""sessionOffsetMs"":42419,""mediaOffsetMs"":315000},{""eventType"":""reposition"",""sessionOffsetMs"":42419,""mediaOffsetMs"":305001},{""eventType"":""playing"",""sessionOffsetMs"":42667,""mediaOffsetMs"":305001},{""eventType"":""paused"",""sessionOffsetMs"":42780,""mediaOffsetMs"":305000},{""eventType"":""reposition"",""sessionOffsetMs"":42780,""mediaOffsetMs"":295001},{""eventType"":""playing"",""sessionOffsetMs"":43061,""mediaOffsetMs"":295001},{""eventType"":""paused"",""sessionOffsetMs"":43097,""mediaOffsetMs"":295000},{""eventType"":""reposition"",""sessionOffsetMs"":43097,""mediaOffsetMs"":285001},{""eventType"":""playing"",""sessionOffsetMs"":43321,""mediaOffsetMs"":285001},{""eventType"":""paused"",""sessionOffsetMs"":43355,""mediaOffsetMs"":285000},{""eventType"":""reposition"",""sessionOffsetMs"":43355,""mediaOffsetMs"":275001},{""eventType"":""playing"",""sessionOffsetMs"":43572,""mediaOffsetMs"":275001},{""eventType"":""paused"",""sessionOffsetMs"":43572,""mediaOffsetMs"":275000},{""eventType"":""reposition"",""sessionOffsetMs"":43572,""mediaOffsetMs"":265001},{""eventType"":""playing"",""sessionOffsetMs"":43650,""mediaOffsetMs"":265001},{""eventType"":""paused"",""sessionOffsetMs"":43871,""mediaOffsetMs"":265000},{""eventType"":""reposition"",""sessionOffsetMs"":43871,""mediaOffsetMs"":255000},{""eventType"":""playing"",""sessionOffsetMs"":44132,""mediaOffsetMs"":255000},{""eventType"":""paused"",""sessionOffsetMs"":45330,""mediaOffsetMs"":255000},{""eventType"":""reposition"",""sessionOffsetMs"":45330,""mediaOffsetMs"":245000},{""eventType"":""playing"",""sessionOffsetMs"":45596,""mediaOffsetMs"":245000},{""eventType"":""paused"",""sessionOffsetMs"":46214,""mediaOffsetMs"":245000},{""eventType"":""reposition"",""sessionOffsetMs"":46214,""mediaOffsetMs"":235000},{""eventType"":""playing"",""sessionOffsetMs"":46486,""mediaOffsetMs"":235000},{""eventType"":""paused"",""sessionOffsetMs"":372558,""mediaOffsetMs"":560001},{""eventType"":""playing"",""sessionOffsetMs"":808758,""mediaOffsetMs"":560001},{""eventType"":""paused"",""sessionOffsetMs"":908622,""mediaOffsetMs"":660000},{""eventType"":""playing"",""sessionOffsetMs"":1470093,""mediaOffsetMs"":660000},{""eventType"":""paused"",""sessionOffsetMs"":2374941,""mediaOffsetMs"":1564001},{""eventType"":""stopped"",""sessionOffsetMs"":2375433,""mediaOffsetMs"":1564001}]"
heisenberg,"Family Business: Season 3: ""Showtime""",Apple iPhone XR,2023-02-23 15:37:02,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1200,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":377121,""mediaOffsetMs"":375921}]"
heisenberg,"Family Business: Season 3: ""North-facing""",Apple iPhone XR,2023-02-23 15:36:37,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1644,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4274,""mediaOffsetMs"":0},{""eventType"":""reposition"",""sessionOffsetMs"":8216,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8428,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":21748,""mediaOffsetMs"":13001},{""eventType"":""stopped"",""sessionOffsetMs"":22471,""mediaOffsetMs"":13130}]"
heisenberg,Family Business: Season 3 (VCEE) Hook 1,Apple iPhone XR,2023-02-23 01:49:12,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13373,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13874,""mediaOffsetMs"":501},{""eventType"":""playing"",""sessionOffsetMs"":28374,""mediaOffsetMs"":15001},{""eventType"":""playing"",""sessionOffsetMs"":30873,""mediaOffsetMs"":17500},{""eventType"":""stopped"",""sessionOffsetMs"":36930,""mediaOffsetMs"":23501}]"
heisenberg,Inseparables_hook_03_16x9,Apple iPhone XR,2023-02-23 01:48:55,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6154,""mediaOffsetMs"":0}]"
heisenberg,Samba_hook_02_16x9,Apple iPhone XR,2023-02-23 01:47:55,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7860,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8861,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":59649,""mediaOffsetMs"":8745}]"
heisenberg,"Family Business: Season 2: ""Burrata""",Safari MAC (Cadmium),2023-02-22 21:27:09,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":855,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13355,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":14823,""mediaOffsetMs"":13396},{""eventType"":""playing"",""sessionOffsetMs"":80824,""mediaOffsetMs"":13612},{""eventType"":""playing"",""sessionOffsetMs"":206113,""mediaOffsetMs"":138583},{""eventType"":""playing"",""sessionOffsetMs"":212362,""mediaOffsetMs"":145041},{""eventType"":""playing"",""sessionOffsetMs"":218144,""mediaOffsetMs"":150791},{""eventType"":""playing"",""sessionOffsetMs"":235430,""mediaOffsetMs"":167916},{""eventType"":""paused"",""sessionOffsetMs"":352654,""mediaOffsetMs"":285168},{""eventType"":""stopped"",""sessionOffsetMs"":2167995,""mediaOffsetMs"":285367}]"
heisenberg,Family Business: Season 1 - Upper Bound Clip 2,Safari MAC (Cadmium),2023-02-22 21:26:59,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2969,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4254,""mediaOffsetMs"":945},{""eventType"":""stopped"",""sessionOffsetMs"":11445,""mediaOffsetMs"":972}]"
heisenberg,"Family Business: Season 2: ""The Broth""",Safari MAC (Cadmium),2023-02-22 21:26:55,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1083786},{""eventType"":""playing"",""sessionOffsetMs"":3860,""mediaOffsetMs"":1083786},{""eventType"":""stopped"",""sessionOffsetMs"":4850,""mediaOffsetMs"":1084446}]"
heisenberg,"Family Business: Season 2: ""South-facing""",Apple iPhone XR,2023-02-22 19:35:01,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1208664},{""eventType"":""playing"",""sessionOffsetMs"":4999,""mediaOffsetMs"":1208664},{""eventType"":""paused"",""sessionOffsetMs"":691362,""mediaOffsetMs"":1895003},{""eventType"":""playing"",""sessionOffsetMs"":696987,""mediaOffsetMs"":1895003},{""eventType"":""paused"",""sessionOffsetMs"":788687,""mediaOffsetMs"":1986502},{""eventType"":""stopped"",""sessionOffsetMs"":789500,""mediaOffsetMs"":1986502}]"
heisenberg,"Family Business: Season 2: ""South-facing""",Apple iPhone XR,2023-02-22 18:44:06,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3193,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3302,""mediaOffsetMs"":109},{""eventType"":""paused"",""sessionOffsetMs"":5868,""mediaOffsetMs"":2000},{""eventType"":""reposition"",""sessionOffsetMs"":5868,""mediaOffsetMs"":12500},{""eventType"":""playing"",""sessionOffsetMs"":6141,""mediaOffsetMs"":12500},{""eventType"":""paused"",""sessionOffsetMs"":7469,""mediaOffsetMs"":13501},{""eventType"":""playing"",""sessionOffsetMs"":8273,""mediaOffsetMs"":13501},{""eventType"":""paused"",""sessionOffsetMs"":468144,""mediaOffsetMs"":473000},{""eventType"":""reposition"",""sessionOffsetMs"":468144,""mediaOffsetMs"":483501},{""eventType"":""playing"",""sessionOffsetMs"":468519,""mediaOffsetMs"":483501},{""eventType"":""paused"",""sessionOffsetMs"":469268,""mediaOffsetMs"":484000},{""eventType"":""reposition"",""sessionOffsetMs"":469268,""mediaOffsetMs"":474001},{""eventType"":""playing"",""sessionOffsetMs"":469633,""mediaOffsetMs"":474001},{""eventType"":""paused"",""sessionOffsetMs"":638553,""mediaOffsetMs"":642500},{""eventType"":""playing"",""sessionOffsetMs"":641731,""mediaOffsetMs"":642500},{""eventType"":""paused"",""sessionOffsetMs"":1207497,""mediaOffsetMs"":1208501},{""eventType"":""stopped"",""sessionOffsetMs"":3049837,""mediaOffsetMs"":1208501}]"
heisenberg,"Family Business: Season 2: ""Parting Gift""",Apple iPhone XR,2023-02-22 18:43:51,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":3632,""mediaOffsetMs"":33},{""eventType"":""paused"",""sessionOffsetMs"":6882,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":6882,""mediaOffsetMs"":13001},{""eventType"":""playing"",""sessionOffsetMs"":7192,""mediaOffsetMs"":13001},{""eventType"":""paused"",""sessionOffsetMs"":13083,""mediaOffsetMs"":18501},{""eventType"":""stopped"",""sessionOffsetMs"":14571,""mediaOffsetMs"":18501}]"
heisenberg,"Family Business: Season 2: ""South-facing""",Apple iPhone XR,2023-02-22 18:10:39,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":446,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":947,""mediaOffsetMs"":6501},{""eventType"":""paused"",""sessionOffsetMs"":2171,""mediaOffsetMs"":7501},{""eventType"":""stopped"",""sessionOffsetMs"":1986326,""mediaOffsetMs"":7501}]"
heisenberg,"Family Business: Season 2: ""Parting Gift""",Apple iPhone XR,2023-02-22 18:03:07,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1226033},{""eventType"":""playing"",""sessionOffsetMs"":8549,""mediaOffsetMs"":1226033},{""eventType"":""playing"",""sessionOffsetMs"":13017,""mediaOffsetMs"":1230501},{""eventType"":""stopped"",""sessionOffsetMs"":460126,""mediaOffsetMs"":1677501}]"
